transaction_id,customer_id,amount,currency,transaction_type,channel,merchant_category,device_id,ip_address,location_country,location_city,time,account_age_days,num_prev_transactions_24h,avg_transaction_amount_7d,device_change_rate_30d,is_foreign,is_blacklisted_merchant,fraud_label
TXN_08609,CUST_1393,178.26,NGN,transfer,web,electronics,DEV_00070,197.210.19.111,Ghana,Accra,2025-10-01 06:54:14,483,2,4042.6537314909724,0.35,1,0,1
TXN_07089,CUST_1084,-209.69,NGN,withdrawal,web,food,DEV_02580,197.210.55.90,UK,Abuja,2025-10-01 06:56:22,1305,4,5473.806067397436,0.19,1,0,1
TXN_07916,CUST_1894,7888.01,NGN,transfer,mobile,luxury,DEV_01896,197.210.166.242,Ghana,Abuja,2025-10-01 07:00:06,675,6,1855.4682427297485,0.18,1,0,1
TXN_00311,CUST_0112,7431.63,NGN,purchase,POS,groceries,DEV_01975,197.210.255.36,Ghana,Accra,2025-10-01 07:01:46,1367,7,5901.477580087094,0.39,1,0,1
TXN_06411,CUST_0687,2438.67,NGN,transfer,web,groceries,DEV_01313,197.210.23.17,Ghana,Port Harcourt,2025-10-01 07:06:46,1327,6,3786.0805560832505,0.24,1,0,1
TXN_00265,CUST_0920,4783.56,NGN,transfer,mobile,groceries,DEV_02900,197.210.47.166,USA,London,2025-10-01 07:11:20,639,2,5092.0054945065485,0.09,1,0,0
TXN_08501,CUST_1292,76.32,NGN,purchase,ATM,electronics,DEV_01606,197.210.231.119,Ghana,Port Harcourt,2025-10-01 07:12:10,1206,7,4447.467121094659,0.18,1,0,1
TXN_02433,CUST_1350,892.06,NGN,withdrawal,web,groceries,DEV_01685,197.210.101.210,Ghana,Lagos,2025-10-01 07:14:29,292,3,7889.207966719452,0.14,1,0,1
TXN_03978,CUST_1166,3277.58,NGN,withdrawal,ATM,clothing,DEV_04751,197.210.209.167,USA,London,2025-10-01 07:20:38,1396,0,3636.62571337163,0.17,1,0,1
TXN_00522,CUST_1589,6585.81,NGN,withdrawal,mobile,food,DEV_01488,197.210.98.128,USA,London,2025-10-01 07:20:56,849,4,6910.753112556642,0.48,1,0,1
TXN_02892,CUST_1723,2498.25,NGN,withdrawal,web,groceries,DEV_03924,197.210.125.194,Nigeria,Accra,2025-10-01 07:21:27,1075,3,6898.885351126425,0.64,0,0,0
TXN_07132,CUST_1391,11827.21,NGN,purchase,web,electronics,DEV_00646,197.210.178.202,Ghana,Port Harcourt,2025-10-01 07:23:54,1059,3,7185.938342324312,0.63,1,0,1
TXN_08383,CUST_0172,6953.54,NGN,purchase,mobile,electronics,DEV_00547,197.210.210.11,USA,Port Harcourt,2025-10-01 07:31:01,526,2,6189.991338509944,0.26,1,0,1
TXN_07838,CUST_1148,6784.65,NGN,withdrawal,web,airtime,DEV_03471,197.210.184.20,Ghana,Accra,2025-10-01 07:36:15,1441,6,4046.7157625251957,0.32,1,0,1
TXN_03340,CUST_1442,16429.93,NGN,withdrawal,ATM,clothing,DEV_01126,197.210.138.251,USA,London,2025-10-01 07:39:18,1329,5,6708.881080037019,0.37,1,0,1
TXN_07973,CUST_1844,59.81,NGN,withdrawal,mobile,groceries,DEV_00992,197.210.15.227,Ghana,Accra,2025-10-01 07:46:08,94,0,7297.491374340738,0.01,1,0,0
TXN_01042,CUST_0226,-174.48,NGN,transfer,mobile,betting,DEV_00685,197.210.137.73,Nigeria,Accra,2025-10-01 07:51:45,1406,5,5038.734654974627,0.34,0,0,0
TXN_09389,CUST_0287,877.16,NGN,transfer,POS,food,DEV_01535,197.210.15.30,Nigeria,Lagos,2025-10-01 07:52:19,1465,7,6918.051869054609,0.21,0,0,0
TXN_04631,CUST_0516,2300.17,NGN,transfer,POS,clothing,DEV_00310,197.210.14.253,Nigeria,London,2025-10-01 08:05:55,771,6,7698.135253200364,0.05,0,0,0
TXN_00113,CUST_1973,3721.46,NGN,transfer,web,transport,DEV_04566,197.210.187.46,Nigeria,London,2025-10-01 08:06:29,549,8,7455.5045196386,0.24,0,0,0
TXN_02059,CUST_0803,12006.13,NGN,withdrawal,web,groceries,DEV_01664,197.210.60.214,Ghana,London,2025-10-01 08:09:03,396,3,3201.4484078171204,0.25,1,0,0
TXN_05281,CUST_1386,6724.53,NGN,purchase,mobile,betting,DEV_04966,197.210.133.73,USA,Accra,2025-10-01 08:09:41,542,5,3668.046719452026,0.25,1,0,1
TXN_00076,CUST_1208,18642.76,NGN,transfer,mobile,luxury,DEV_01864,197.210.184.91,UK,Port Harcourt,2025-10-01 08:14:31,913,5,5734.204533576134,0.11,1,0,1
TXN_02095,CUST_0384,-1875.27,NGN,transfer,POS,airtime,DEV_01638,197.210.195.19,USA,Lagos,2025-10-01 08:14:54,1019,5,4911.767984656417,0.1,1,0,1
TXN_05285,CUST_0940,10.78,NGN,purchase,web,electronics,DEV_04854,197.210.178.60,Nigeria,Port Harcourt,2025-10-01 08:18:20,165,0,6246.611743728749,0.65,0,0,0
TXN_07992,CUST_0015,4903.03,NGN,purchase,web,transport,DEV_01083,197.210.249.211,UK,Abuja,2025-10-01 08:20:32,1087,4,4277.581563809444,0.41,1,0,0
TXN_08764,CUST_1781,432.48,NGN,withdrawal,web,groceries,DEV_01499,197.210.86.41,UK,Accra,2025-10-01 08:22:14,260,8,3653.625506044608,0.53,1,0,1
TXN_04892,CUST_1068,5205.34,NGN,transfer,POS,airtime,DEV_04186,197.210.252.158,USA,Accra,2025-10-01 08:22:18,1087,3,4458.467872171257,0.37,1,0,1
TXN_02208,CUST_1669,4298.32,NGN,purchase,POS,groceries,DEV_04533,197.210.177.212,Ghana,Abuja,2025-10-01 08:29:13,1184,5,2706.50626940844,0.04,1,0,1
TXN_00024,CUST_0571,12068.87,NGN,transfer,web,food,DEV_04509,197.210.50.25,USA,Accra,2025-10-01 08:35:49,1330,4,3754.6009603588127,0.28,1,0,1
TXN_08648,CUST_1825,2271.54,NGN,purchase,ATM,betting,DEV_00541,197.210.195.84,USA,Abuja,2025-10-01 08:42:30,1295,0,8796.227581962161,0.39,1,0,0
TXN_06313,CUST_1476,649.71,NGN,withdrawal,web,groceries,DEV_04093,197.210.199.140,Ghana,Accra,2025-10-01 08:44:50,1215,2,4140.856911675716,0.29,1,0,1
TXN_04862,CUST_1750,765.33,NGN,transfer,ATM,betting,DEV_04954,197.210.21.173,Nigeria,Abuja,2025-10-01 08:48:14,915,10,2455.673699666894,0.4,0,0,0
TXN_02035,CUST_1286,-1623.09,NGN,transfer,web,betting,DEV_02521,197.210.169.48,Ghana,Lagos,2025-10-01 08:52:26,1206,6,6405.497992446815,0.45,1,0,1
TXN_04845,CUST_1921,7036.88,NGN,transfer,ATM,groceries,DEV_02430,197.210.186.188,UK,Port Harcourt,2025-10-01 08:55:40,1361,7,4803.725719800705,0.04,1,0,1
TXN_00243,CUST_1380,10342.28,NGN,transfer,mobile,betting,DEV_03928,197.210.106.170,Nigeria,Port Harcourt,2025-10-01 08:55:57,703,6,6393.461818463687,0.46,0,0,0
TXN_09634,CUST_1929,84.24,NGN,transfer,web,airtime,DEV_00581,197.210.56.62,Nigeria,Port Harcourt,2025-10-01 08:56:31,97,3,7334.267876553404,0.27,0,0,0
TXN_05743,CUST_0538,2677.59,NGN,purchase,POS,luxury,DEV_04519,197.210.34.139,UK,Port Harcourt,2025-10-01 09:00:04,1402,3,4286.736970454669,0.03,1,0,1
TXN_08594,CUST_0551,4751.51,NGN,purchase,ATM,transport,DEV_04991,197.210.12.86,Ghana,Accra,2025-10-01 09:05:34,1113,5,5179.738324694239,0.31,1,0,1
TXN_03769,CUST_0819,6315.82,NGN,withdrawal,web,luxury,DEV_02180,197.210.54.30,UK,Lagos,2025-10-01 09:06:42,243,6,5660.457125475208,0.31,1,0,1
TXN_02842,CUST_0306,3190.77,NGN,transfer,web,betting,DEV_03343,197.210.107.60,Ghana,Accra,2025-10-01 09:07:57,319,4,7617.099436358358,0.09,1,0,1
TXN_00251,CUST_1449,4517.56,NGN,transfer,mobile,food,DEV_03058,197.210.30.247,Ghana,London,2025-10-01 09:09:51,1344,4,5998.822138389205,0.21,1,0,0
TXN_02877,CUST_0174,3547.07,NGN,withdrawal,web,food,DEV_03963,197.210.60.54,Nigeria,Port Harcourt,2025-10-01 09:12:14,1056,4,1753.3661553150314,0.32,0,0,0
TXN_08274,CUST_1209,9834.09,NGN,withdrawal,web,food,DEV_01484,197.210.5.166,UK,London,2025-10-01 09:13:23,742,3,7822.675426498891,0.47,1,0,1
TXN_01399,CUST_0739,2932.99,NGN,purchase,mobile,luxury,DEV_01879,197.210.43.199,UK,London,2025-10-01 09:13:59,487,2,4128.0003279057855,0.2,1,0,1
TXN_09550,CUST_1560,8069.17,NGN,transfer,ATM,transport,DEV_04367,197.210.239.249,UK,Lagos,2025-10-01 09:18:42,465,4,4480.583093905292,0.23,1,0,1
TXN_09751,CUST_0236,14370.22,NGN,purchase,mobile,airtime,DEV_01703,197.210.129.216,Nigeria,London,2025-10-01 09:26:18,909,4,6257.488165264607,0.37,0,0,0
TXN_01578,CUST_1424,3130.95,NGN,purchase,web,luxury,DEV_01715,197.210.49.97,UK,Lagos,2025-10-01 09:26:55,505,1,3172.1132953839847,0.05,1,0,1
TXN_02535,CUST_0586,-410.93,NGN,purchase,ATM,betting,DEV_04210,197.210.46.63,UK,Accra,2025-10-01 09:29:22,437,0,3492.417150440512,0.27,1,0,1
TXN_02953,CUST_0584,1627.59,NGN,withdrawal,POS,transport,DEV_03521,197.210.230.132,USA,London,2025-10-01 09:33:15,1042,1,6778.42064251592,0.4,1,0,1
TXN_01724,CUST_0731,7484.64,NGN,withdrawal,web,clothing,DEV_04040,197.210.116.220,USA,Accra,2025-10-01 09:34:19,996,2,1582.341214205749,0.12,1,0,1
TXN_06654,CUST_1804,12626.93,NGN,purchase,POS,electronics,DEV_00931,197.210.215.192,UK,Abuja,2025-10-01 09:37:59,985,6,8624.004121834876,0.4,1,0,1
TXN_03503,CUST_0901,2510.32,NGN,withdrawal,ATM,groceries,DEV_03912,197.210.215.197,Nigeria,Accra,2025-10-01 09:38:54,53,5,3791.2552985853617,0.5,0,0,0
TXN_03768,CUST_1181,14768.62,NGN,withdrawal,POS,transport,DEV_03774,197.210.2.161,Nigeria,Port Harcourt,2025-10-01 09:39:15,1041,4,6816.940564731466,0.05,0,0,0
TXN_02991,CUST_1695,3916.47,NGN,transfer,mobile,clothing,DEV_04962,197.210.134.144,Ghana,Lagos,2025-10-01 09:43:15,1386,2,3173.7773656328227,0.23,1,0,0
TXN_00312,CUST_0740,3660.53,NGN,purchase,web,transport,DEV_02994,197.210.88.241,UK,Lagos,2025-10-01 09:43:20,85,3,2784.033915914185,0.05,1,0,1
TXN_01892,CUST_1952,2330.53,NGN,transfer,mobile,luxury,DEV_00266,197.210.127.30,Ghana,Lagos,2025-10-01 09:49:18,876,4,7451.446403811066,0.3,1,0,1
TXN_03228,CUST_1986,1297.02,NGN,transfer,mobile,transport,DEV_02462,197.210.36.2,UK,London,2025-10-01 09:51:26,237,3,3517.1940351508765,0.29,1,0,0
TXN_08541,CUST_0230,51.51,NGN,purchase,POS,groceries,DEV_02322,197.210.154.132,USA,Port Harcourt,2025-10-01 09:54:42,1265,5,3112.617256006567,0.43,1,0,1
TXN_07027,CUST_0672,1431.22,NGN,transfer,mobile,groceries,DEV_01968,197.210.108.232,Ghana,Abuja,2025-10-01 10:00:35,552,3,1426.4604660192008,0.3,1,0,0
TXN_08535,CUST_1179,8526.73,NGN,transfer,POS,transport,DEV_04383,197.210.102.254,UK,Port Harcourt,2025-10-01 10:08:48,251,5,5617.22603418447,0.25,1,0,1
TXN_07260,CUST_1914,-859.65,NGN,withdrawal,POS,airtime,DEV_03779,197.210.5.197,UK,Lagos,2025-10-01 10:19:59,1420,6,3636.5441426616503,0.42,1,0,0
TXN_05675,CUST_1762,2687.67,NGN,purchase,web,transport,DEV_03216,197.210.217.154,Ghana,Abuja,2025-10-01 10:20:04,530,2,4944.292499321975,0.38,1,0,1
TXN_07039,CUST_0096,1537.05,NGN,withdrawal,web,groceries,DEV_04976,197.210.216.10,Nigeria,Abuja,2025-10-01 10:24:56,926,4,6609.5379297751515,0.23,0,0,0
TXN_05916,CUST_0195,7051.39,NGN,transfer,POS,groceries,DEV_00974,197.210.71.19,UK,London,2025-10-01 10:27:21,1101,2,7993.418989843029,0.6,1,0,1
TXN_02419,CUST_0394,702.93,NGN,withdrawal,ATM,transport,DEV_03915,197.210.69.207,Ghana,Abuja,2025-10-01 10:28:46,1135,6,4739.195539094955,0.13,1,0,1
TXN_09445,CUST_1839,1065.57,NGN,purchase,POS,clothing,DEV_01025,197.210.183.210,Nigeria,London,2025-10-01 10:36:08,683,4,5415.44646589028,0.09,0,0,0
TXN_08711,CUST_0789,5332.96,NGN,transfer,web,food,DEV_00645,197.210.70.214,UK,Accra,2025-10-01 10:45:05,1068,1,8068.503384865353,0.18,1,0,1
TXN_02563,CUST_1491,-721.61,NGN,withdrawal,POS,luxury,DEV_00440,197.210.67.253,Nigeria,Port Harcourt,2025-10-01 10:46:42,1327,5,4483.073923425456,0.17,0,0,0
TXN_01330,CUST_1028,399.52,NGN,transfer,POS,luxury,DEV_02234,197.210.2.208,Nigeria,Abuja,2025-10-01 10:54:16,1153,3,8274.829038731423,0.35,0,0,0
TXN_00532,CUST_0921,3235.08,NGN,withdrawal,ATM,clothing,DEV_03720,197.210.0.194,UK,Abuja,2025-10-01 10:54:18,919,1,6736.130484822933,0.6,1,0,0
TXN_03053,CUST_0558,4717.79,NGN,purchase,POS,clothing,DEV_03107,197.210.163.18,USA,London,2025-10-01 10:55:04,1484,4,1375.7864150033597,0.49,1,0,1
TXN_08434,CUST_1090,2156.03,NGN,withdrawal,POS,airtime,DEV_02596,197.210.138.72,UK,Abuja,2025-10-01 10:58:32,1452,2,5364.580123903917,0.26,1,0,1
TXN_06739,CUST_1419,6066.4,NGN,withdrawal,ATM,groceries,DEV_03182,197.210.147.58,Nigeria,Accra,2025-10-01 11:00:19,158,4,8564.684396411329,0.44,0,0,0
TXN_09858,CUST_0975,1481.45,NGN,purchase,POS,airtime,DEV_04240,197.210.9.177,Nigeria,London,2025-10-01 11:05:05,617,8,3718.6849543236444,0.34,0,0,0
TXN_08311,CUST_1932,2229.68,NGN,transfer,web,airtime,DEV_02178,197.210.126.100,UK,Port Harcourt,2025-10-01 11:08:14,1285,4,4324.075982015188,0.27,1,0,1
TXN_03135,CUST_0875,281.12,NGN,transfer,web,airtime,DEV_04440,197.210.3.241,Nigeria,Lagos,2025-10-01 11:17:35,1263,1,5683.786522945575,0.16,0,0,0
TXN_00518,CUST_0594,5934.81,NGN,withdrawal,POS,food,DEV_02230,197.210.251.96,Nigeria,Port Harcourt,2025-10-01 11:17:55,791,3,7837.858008357471,0.29,0,0,0
TXN_00015,CUST_1040,10281.84,NGN,purchase,web,airtime,DEV_04419,197.210.0.165,Ghana,London,2025-10-01 11:20:45,576,8,8793.585965307895,0.3,1,0,1
TXN_08936,CUST_1911,2756.26,NGN,transfer,ATM,transport,DEV_01062,197.210.40.33,Ghana,Port Harcourt,2025-10-01 11:26:24,768,3,5674.757663199949,0.12,1,0,1
TXN_02272,CUST_0072,9327.6,NGN,purchase,POS,airtime,DEV_00060,197.210.137.143,UK,Lagos,2025-10-01 11:27:52,154,5,5183.300155202283,0.49,1,0,1
TXN_03350,CUST_1405,8802.13,NGN,purchase,mobile,electronics,DEV_00695,197.210.43.133,UK,Accra,2025-10-01 11:29:16,1156,5,4354.109947219473,0.37,1,0,1
TXN_05207,CUST_1548,6599.14,NGN,purchase,POS,electronics,DEV_04285,197.210.209.22,USA,Lagos,2025-10-01 11:29:40,684,6,6686.463985384221,0.22,1,0,0
TXN_00939,CUST_0774,2545.44,NGN,purchase,POS,transport,DEV_04140,197.210.221.79,Ghana,London,2025-10-01 11:32:26,1007,1,4937.057259592632,0.86,1,0,0
TXN_05176,CUST_0288,11988.43,NGN,transfer,POS,transport,DEV_04805,197.210.216.56,USA,Lagos,2025-10-01 11:35:35,324,2,2193.9810715089116,0.49,1,0,1
TXN_06394,CUST_0146,9502.03,NGN,transfer,POS,groceries,DEV_04640,197.210.253.107,USA,Port Harcourt,2025-10-01 11:38:55,259,3,6034.233327911659,0.19,1,0,1
TXN_00380,CUST_0334,1428.62,NGN,withdrawal,web,betting,DEV_01694,197.210.137.209,Ghana,Accra,2025-10-01 11:40:52,58,7,4790.315551802475,0.31,1,0,0
TXN_06516,CUST_0490,2488.24,NGN,transfer,web,luxury,DEV_00093,197.210.73.10,USA,Abuja,2025-10-01 11:42:59,1376,2,4547.077796700269,0.29,1,1,1
TXN_07473,CUST_1684,7380.53,NGN,transfer,mobile,clothing,DEV_03796,197.210.18.25,USA,Lagos,2025-10-01 11:50:50,384,6,4370.832706147991,0.66,1,0,1
TXN_07695,CUST_0075,3202.56,NGN,purchase,POS,clothing,DEV_02834,197.210.124.24,UK,Port Harcourt,2025-10-01 11:53:18,766,8,4874.275942175176,0.25,1,0,1
TXN_04726,CUST_0674,2733.28,NGN,purchase,web,food,DEV_04423,197.210.137.166,UK,Accra,2025-10-01 11:58:16,237,1,2875.7084324311345,0.17,1,1,1
TXN_05006,CUST_1306,8797.52,NGN,withdrawal,POS,groceries,DEV_00880,197.210.85.188,Nigeria,Accra,2025-10-01 12:03:26,269,1,3672.931984938959,0.27,0,0,0
TXN_03869,CUST_0426,14835.17,NGN,withdrawal,POS,betting,DEV_04608,197.210.180.148,USA,London,2025-10-01 12:03:26,345,7,2996.264462154697,0.27,1,0,1
TXN_01041,CUST_0932,5007.52,NGN,withdrawal,mobile,airtime,DEV_00097,197.210.51.193,USA,London,2025-10-01 12:04:04,1021,0,1655.5040223000424,0.08,1,0,1
TXN_05988,CUST_0191,5089.55,NGN,transfer,mobile,clothing,DEV_02996,197.210.100.86,Ghana,Abuja,2025-10-01 12:12:37,687,3,3303.7394560619214,0.17,1,0,1
TXN_08433,CUST_1949,8295.04,NGN,purchase,POS,electronics,DEV_00347,197.210.127.32,Ghana,Accra,2025-10-01 12:15:21,1402,7,6528.5758195310955,0.41,1,0,0
TXN_08121,CUST_1198,5388.52,NGN,purchase,POS,groceries,DEV_02519,197.210.68.163,USA,Accra,2025-10-01 12:15:43,49,3,1000.0,0.34,1,0,1
TXN_07834,CUST_1603,2560.89,NGN,transfer,web,clothing,DEV_04595,197.210.224.77,UK,Port Harcourt,2025-10-01 12:15:56,576,2,4703.719880464129,0.6,1,0,0
TXN_04622,CUST_1625,7456.51,NGN,withdrawal,ATM,groceries,DEV_03135,197.210.28.188,Nigeria,Accra,2025-10-01 12:16:08,1176,6,2689.148257750598,0.11,0,0,0
TXN_05883,CUST_1445,9916.78,NGN,withdrawal,mobile,food,DEV_04841,197.210.210.127,Nigeria,Abuja,2025-10-01 12:19:02,1002,6,5722.564844208118,0.1,0,0,0
TXN_03136,CUST_0664,15652.66,NGN,transfer,mobile,food,DEV_02558,197.210.173.40,Nigeria,Abuja,2025-10-01 12:21:04,1177,1,6260.383094105358,0.15,0,0,0
TXN_04243,CUST_1178,13431.54,NGN,transfer,POS,transport,DEV_00771,197.210.16.102,USA,Port Harcourt,2025-10-01 12:22:17,1154,1,6561.32619563161,0.41,1,0,1
TXN_01787,CUST_0298,3056.88,NGN,withdrawal,POS,betting,DEV_01204,197.210.169.52,UK,Port Harcourt,2025-10-01 12:23:33,321,3,6198.06256051019,0.1,1,0,1
TXN_04997,CUST_0953,8778.93,NGN,withdrawal,ATM,clothing,DEV_03724,197.210.186.230,USA,Accra,2025-10-01 12:24:04,154,3,3555.9483360361064,0.18,1,0,1
TXN_03231,CUST_0834,10888.03,NGN,purchase,web,betting,DEV_03246,197.210.19.198,Nigeria,Port Harcourt,2025-10-01 12:25:07,417,4,2321.7461913555367,0.3,0,0,0
TXN_07268,CUST_0076,4454.97,NGN,transfer,web,electronics,DEV_03341,197.210.149.205,Ghana,Abuja,2025-10-01 12:32:05,572,5,6477.36925716971,0.24,1,0,1
TXN_07180,CUST_1427,6738.59,NGN,withdrawal,web,airtime,DEV_01746,197.210.35.92,Nigeria,Abuja,2025-10-01 12:32:38,1441,3,3737.600904958962,0.3,0,0,0
TXN_04558,CUST_0241,-577.79,NGN,withdrawal,ATM,electronics,DEV_02526,197.210.123.55,UK,Port Harcourt,2025-10-01 12:32:40,1329,3,1000.0,0.26,1,0,0
TXN_02200,CUST_1265,794.33,NGN,withdrawal,POS,luxury,DEV_00516,197.210.224.202,USA,London,2025-10-01 12:34:45,1479,4,6238.037960294746,0.15,1,0,1
TXN_05132,CUST_1133,5849.77,NGN,withdrawal,web,food,DEV_04166,197.210.186.40,Ghana,Accra,2025-10-01 12:36:04,1354,3,3990.062489995884,0.39,1,0,1
TXN_02766,CUST_1206,6915.49,NGN,transfer,web,luxury,DEV_04733,197.210.147.188,USA,Lagos,2025-10-01 12:37:46,110,5,11043.569354616764,0.31,1,0,0
TXN_01528,CUST_0445,-866.76,NGN,purchase,mobile,food,DEV_01228,197.210.138.172,Nigeria,Abuja,2025-10-01 12:37:47,1110,6,6326.766097694771,0.24,0,0,0
TXN_07110,CUST_1830,7275.69,NGN,withdrawal,POS,luxury,DEV_02221,197.210.9.49,Ghana,Abuja,2025-10-01 12:39:43,1133,7,5945.696913903554,0.06,1,0,0
TXN_00336,CUST_1701,-91.87,NGN,transfer,web,transport,DEV_03050,197.210.43.132,Ghana,Lagos,2025-10-01 12:41:58,1185,4,3004.0894259536562,0.26,1,0,1
TXN_01916,CUST_0172,11942.04,NGN,withdrawal,ATM,food,DEV_01201,197.210.57.42,Ghana,London,2025-10-01 13:03:23,975,7,5730.233137126415,0.28,1,1,1
TXN_04709,CUST_1014,4496.48,NGN,withdrawal,web,luxury,DEV_00008,197.210.75.183,Nigeria,Lagos,2025-10-01 13:04:34,334,2,6463.385821855406,0.18,0,0,0
TXN_04552,CUST_0736,482.39,NGN,transfer,ATM,electronics,DEV_00112,197.210.20.150,UK,Lagos,2025-10-01 13:06:22,867,4,1976.7337111985785,0.31,1,0,0
TXN_08732,CUST_0727,4119.93,NGN,transfer,web,groceries,DEV_01357,197.210.5.255,Nigeria,Abuja,2025-10-01 13:07:04,975,2,3085.6874240620764,0.19,0,0,0
TXN_02289,CUST_1872,3418.85,NGN,purchase,ATM,food,DEV_03887,197.210.92.192,Nigeria,Accra,2025-10-01 13:10:03,996,4,4631.668964390041,0.22,0,0,0
TXN_07662,CUST_0837,253.02,NGN,transfer,ATM,airtime,DEV_00526,197.210.145.95,Ghana,Lagos,2025-10-01 13:17:40,571,0,4786.618207509167,0.49,1,0,1
TXN_03641,CUST_0516,1143.01,NGN,purchase,ATM,clothing,DEV_02209,197.210.242.107,Ghana,Port Harcourt,2025-10-01 13:21:21,558,3,8019.078905161663,0.28,1,0,0
TXN_04411,CUST_1786,17112.67,NGN,withdrawal,ATM,luxury,DEV_00278,197.210.70.66,UK,London,2025-10-01 13:27:32,1142,3,7095.10728159682,0.27,1,0,1
TXN_02680,CUST_1939,6769.23,NGN,purchase,mobile,betting,DEV_03784,197.210.45.14,Nigeria,Abuja,2025-10-01 13:28:09,874,4,6301.871354773019,0.57,0,0,0
TXN_09612,CUST_0707,2145.51,NGN,transfer,web,airtime,DEV_00387,197.210.206.149,Nigeria,London,2025-10-01 13:28:39,739,5,4287.222700474975,0.13,0,0,0
TXN_05943,CUST_0117,4334.34,NGN,withdrawal,web,electronics,DEV_02839,197.210.232.175,Nigeria,Port Harcourt,2025-10-01 13:34:34,214,2,4601.337962718041,0.63,0,0,0
TXN_07299,CUST_1389,5655.08,NGN,transfer,mobile,clothing,DEV_04370,197.210.210.60,USA,London,2025-10-01 13:35:20,1123,3,3721.6463676260173,0.61,1,0,0
TXN_06325,CUST_1312,14545.74,NGN,purchase,ATM,clothing,DEV_03780,197.210.146.244,USA,London,2025-10-01 13:36:04,1207,3,9213.550531191097,0.26,1,0,1
TXN_06069,CUST_0746,6440.26,NGN,purchase,POS,groceries,DEV_02859,197.210.210.207,Nigeria,Abuja,2025-10-01 13:41:36,980,6,7672.415713268792,0.4,0,0,0
TXN_02852,CUST_0448,2540.28,NGN,transfer,ATM,transport,DEV_04892,197.210.172.16,UK,Port Harcourt,2025-10-01 13:51:08,640,2,2383.6517800761426,0.26,1,0,1
TXN_07815,CUST_1750,16739.11,NGN,withdrawal,ATM,food,DEV_04526,197.210.193.137,Ghana,Accra,2025-10-01 13:52:10,1043,5,4270.0964497944615,0.16,1,1,1
TXN_01558,CUST_0622,193.63,NGN,transfer,POS,betting,DEV_04644,197.210.129.111,UK,Accra,2025-10-01 13:52:18,857,4,6539.373487124025,0.62,1,0,0
TXN_01639,CUST_0753,-359.51,NGN,withdrawal,mobile,transport,DEV_03135,197.210.192.153,UK,Port Harcourt,2025-10-01 13:54:31,1229,4,8778.728233885235,0.17,1,0,1
TXN_04209,CUST_0688,3635.01,NGN,withdrawal,mobile,transport,DEV_01099,197.210.159.142,Ghana,Lagos,2025-10-01 13:55:33,714,5,5061.818338992854,0.75,1,0,1
TXN_06870,CUST_0967,10466.42,NGN,transfer,mobile,airtime,DEV_02791,197.210.134.75,UK,London,2025-10-01 13:57:19,148,3,6230.2179229940875,0.3,1,0,1
TXN_03897,CUST_0580,2268.93,NGN,purchase,POS,electronics,DEV_01387,197.210.143.62,Nigeria,Abuja,2025-10-01 13:59:30,668,3,6820.6139250527585,0.17,0,0,0
TXN_08032,CUST_0122,4643.76,NGN,transfer,ATM,luxury,DEV_02575,197.210.201.6,Nigeria,Accra,2025-10-01 14:00:05,85,4,2198.9680295905573,0.37,0,0,0
TXN_08511,CUST_1826,617.34,NGN,purchase,POS,food,DEV_02503,197.210.197.166,UK,Port Harcourt,2025-10-01 14:02:34,306,2,6318.968691879901,0.43,1,0,1
TXN_01857,CUST_1065,1665.99,NGN,purchase,POS,food,DEV_01312,197.210.104.237,Ghana,Port Harcourt,2025-10-01 14:06:44,168,8,6878.019757043678,0.16,1,0,0
TXN_04544,CUST_1710,1661.72,NGN,purchase,mobile,betting,DEV_03151,197.210.225.61,Ghana,Abuja,2025-10-01 14:06:51,722,4,5303.635826139727,0.44,1,0,1
TXN_09733,CUST_0606,3486.89,NGN,withdrawal,POS,clothing,DEV_03908,197.210.201.252,UK,London,2025-10-01 14:09:49,784,7,1829.5544752854616,0.1,1,0,1
TXN_07355,CUST_1681,4852.57,NGN,withdrawal,mobile,electronics,DEV_00592,197.210.232.187,UK,Port Harcourt,2025-10-01 14:19:01,808,2,5690.713801657649,0.37,1,0,1
TXN_05000,CUST_0445,24517.21,NGN,purchase,mobile,clothing,DEV_01754,197.210.99.135,Nigeria,Abuja,2025-10-01 14:26:58,144,3,1000.0,0.2,0,0,1
TXN_06872,CUST_0061,1128.16,NGN,purchase,mobile,betting,DEV_00344,197.210.169.157,USA,Port Harcourt,2025-10-01 14:30:40,259,1,2466.190272060437,0.2,1,0,0
TXN_02834,CUST_0984,6156.45,NGN,purchase,web,clothing,DEV_04942,197.210.253.194,USA,Port Harcourt,2025-10-01 14:31:37,479,4,5178.1922747170765,0.17,1,0,1
TXN_09828,CUST_0695,5547.77,NGN,purchase,mobile,electronics,DEV_01548,197.210.167.139,USA,Port Harcourt,2025-10-01 14:33:56,551,5,8101.415524580261,0.31,1,1,1
TXN_04010,CUST_0414,873.98,NGN,transfer,mobile,betting,DEV_01375,197.210.57.194,UK,Lagos,2025-10-01 14:34:03,902,7,4473.937231928517,0.53,1,0,1
TXN_07898,CUST_1116,15698.91,NGN,purchase,web,airtime,DEV_03779,197.210.178.41,USA,Port Harcourt,2025-10-01 14:34:18,123,3,4297.656661539132,0.29,1,0,1
